adm3_pcode,adm3_name,adm1_name,oblast_en,center_lon,center_lat,occupied_mar2022,dist_km,n_events_feb_apr_2022,adm3_name_en,adm3_name_uk,month,pit_total_uah,month_dt,year,month_num,post_invasion,during_occ,post_lib,log_pit
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2021-10,19161416.73,2021-10-01,2021.0,10.0,0,0,0,16.768409322028422
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2021-11,21338725.479999997,2021-11-01,2021.0,11.0,0,0,0,16.876034124456353
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2021-12,24011300.46,2021-12-01,2021.0,12.0,0,0,0,16.99403517164302
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-01,1265470.65,2022-01-01,2022.0,1.0,0,0,0,14.050955456503818
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-02,2813922.5500000007,2022-02-01,2022.0,2.0,1,1,0,14.850090348554657
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-03,3826064.18,2022-03-01,2022.0,3.0,1,1,0,15.157347464906225
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-04,4930224.13,2022-04-01,2022.0,4.0,1,1,0,15.410895210290645
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-05,6691415.83,2022-05-01,2022.0,5.0,1,0,1,15.716336192940098
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-06,8111499.08,2022-06-01,2022.0,6.0,1,0,1,15.908793375695131
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-07,9880813.63,2022-07-01,2022.0,7.0,1,0,1,16.106105518754188
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-08,11742748.37,2022-08-01,2022.0,8.0,1,0,1,16.278746533191754
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-09,13943087.339999998,2022-09-01,2022.0,9.0,1,0,1,16.450494483952827
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-10,16461452.92,2022-10-01,2022.0,10.0,1,0,1,16.616532079810465
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-11,18220970.48,2022-11-01,2022.0,11.0,1,0,1,16.718083767803854
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2022-12,23803794.73,2022-12-01,2022.0,12.0,1,0,1,16.98535561037919
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-01,1727300.49,2023-01-01,2023.0,1.0,1,0,1,14.362070916298963
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-02,3118836.19,2023-02-01,2023.0,2.0,1,0,1,14.95297079480461
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-03,4631780.58,2023-03-01,2023.0,3.0,1,0,1,15.3484521425463
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-04,6431634.04,2023-04-01,2023.0,4.0,1,0,1,15.676739346937559
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-05,8233615.04,2023-05-01,2023.0,5.0,1,0,1,15.923735849182705
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-06,10124077.01,2023-06-01,2023.0,6.0,1,0,1,16.130427106069856
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-07,11920322.7,2023-07-01,2023.0,7.0,1,0,1,16.293755375273026
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-08,14116677.079999998,2023-08-01,2023.0,8.0,1,0,1,16.46286749889449
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-09,16561274.79,2023-09-01,2023.0,9.0,1,0,1,16.62257774441286
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-10,18752681.89,2023-10-01,2023.0,10.0,1,0,1,16.746847387611325
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-11,21145314.74,2023-11-01,2023.0,11.0,1,0,1,16.8669289609125
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2023-12,25717059.16,2023-12-01,2023.0,12.0,1,0,1,17.062665149090023
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-01,1677081.6,2024-01-01,2024.0,1.0,1,0,1,14.332566294213725
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-02,3030549.0,2024-02-01,2024.0,2.0,1,0,1,14.92425467916494
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-03,4602160.65,2024-03-01,2024.0,3.0,1,0,1,15.342036674992704
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-04,6256679.76,2024-04-01,2024.0,4.0,1,0,1,15.64916037242268
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-05,8029377.57,2024-05-01,2024.0,5.0,1,0,1,15.898617694385333
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-06,11741705.55,2024-06-01,2024.0,6.0,1,0,1,16.27865772381041
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-07,14349346.339999998,2024-07-01,2024.0,7.0,1,0,1,16.47921501760249
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-08,16938742.259999998,2024-08-01,2024.0,8.0,1,0,1,16.645114056714768
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-09,20147860.44,2024-09-01,2024.0,9.0,1,0,1,16.818608708714642
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-10,23060423.540000003,2024-10-01,2024.0,10.0,1,0,1,16.95362848286989
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-11,25030041.01,2024-11-01,2024.0,11.0,1,0,1,17.035587341792485
UA6302007,Kolomatska,Kharkivska,Kharkiv,35.29805202864951,49.83549511525227,0,15.699130324511003,0,Kolomatska,Коломацька,2024-12,29172746.67,2024-12-01,2024.0,12.0,1,0,1,17.18874553247125
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-01,4168864.25,2021-01-01,2021.0,1.0,0,0,0,15.243154434440834
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-02,9404233.89,2021-02-01,2021.0,2.0,0,0,0,16.05667066599924
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-03,14319247.3,2021-03-01,2021.0,3.0,0,0,0,16.477115225102207
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-04,20197172.91,2021-04-01,2021.0,4.0,0,0,0,16.82105324713821
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-05,25533272.17000001,2021-05-01,2021.0,5.0,0,0,0,17.055492989773615
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-06,32547536.75,2021-06-01,2021.0,6.0,0,0,0,17.298212278596324
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-07,41551294.690000005,2021-07-01,2021.0,7.0,0,0,0,17.542439262654373
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-08,50636327.37,2021-08-01,2021.0,8.0,0,0,0,17.74017982862975
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-09,59663604.24,2021-09-01,2021.0,9.0,0,0,0,17.90423276499376
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-10,67072566.95,2021-10-01,2021.0,10.0,0,0,0,18.02128569495293
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-11,76334883.09,2021-11-01,2021.0,11.0,0,0,0,18.150640588233564
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2021-12,87353574.67,2021-12-01,2021.0,12.0,0,0,0,18.28547452868077
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-01,5791532.839999999,2022-01-01,2022.0,1.0,0,0,0,15.57190772638331
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-02,14975475.52,2022-02-01,2022.0,2.0,1,1,0,16.52192452249457
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-03,19672316.06,2022-03-01,2022.0,3.0,1,1,0,16.794722980072397
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-04,24801220.56,2022-04-01,2022.0,4.0,1,1,0,17.026403466373765
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-05,30990404.99,2022-05-01,2022.0,5.0,1,0,1,17.249188230355756
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-06,38285484.830000006,2022-06-01,2022.0,6.0,1,0,1,17.460581422275148
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-07,44363395.239999995,2022-07-01,2022.0,7.0,1,0,1,17.60792527838145
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-08,50060190.88,2022-08-01,2022.0,8.0,1,0,1,17.728736676960956
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-09,56997582.419999994,2022-09-01,2022.0,9.0,1,0,1,17.85851942875973
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-10,63207065.98,2022-10-01,2022.0,10.0,1,0,1,17.96192667216957
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-11,70369948.97999999,2022-11-01,2022.0,11.0,1,0,1,18.06927688312821
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2022-12,89862712.64000002,2022-12-01,2022.0,12.0,1,0,1,18.31379365968137
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-01,9093064.07,2023-01-01,2023.0,1.0,1,0,1,16.023022600736553
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-02,16716758.67,2023-02-01,2023.0,2.0,1,0,1,16.631922347198103
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-03,23685726.02,2023-03-01,2023.0,3.0,1,0,1,16.980383189245718
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-04,30273942.32,2023-04-01,2023.0,4.0,1,0,1,17.225797944069296
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-05,37113041.849999994,2023-05-01,2023.0,5.0,1,0,1,17.429479025094363
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-06,45320360.32,2023-06-01,2023.0,6.0,1,0,1,17.62926696673131
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-07,51419042.190000005,2023-07-01,2023.0,7.0,1,0,1,17.755519151888713
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-08,58331126.09,2023-08-01,2023.0,8.0,1,0,1,17.881646421190148
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-09,66361443.059999995,2023-09-01,2023.0,9.0,1,0,1,18.010626784050352
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-10,75166934.33999999,2023-10-01,2023.0,10.0,1,0,1,18.13522200260058
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-11,93038191.75,2023-11-01,2023.0,11.0,1,0,1,18.348520641544926
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2023-12,108884792.16,2023-12-01,2023.0,12.0,1,0,1,18.505800937748518
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-01,7962497.350000001,2024-01-01,2024.0,1.0,1,0,1,15.890253371641185
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-02,15876338.900000002,2024-02-01,2024.0,2.0,1,0,1,16.58034050233089
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-03,23538530.57,2024-03-01,2024.0,3.0,1,0,1,16.97414927764677
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-04,31263315.95,2024-04-01,2024.0,4.0,1,0,1,17.257955985773798
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-05,40376884.8,2024-05-01,2024.0,5.0,1,0,1,17.513768045537095
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-06,50101012.23,2024-06-01,2024.0,6.0,1,0,1,17.729551790002283
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-07,63586671.55,2024-07-01,2024.0,7.0,1,0,1,17.96791445525082
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-08,74882035.84,2024-08-01,2024.0,8.0,1,0,1,18.13142459115255
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-09,90318607.47,2024-09-01,2024.0,9.0,1,0,1,18.318854071021807
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-10,103411995.48,2024-10-01,2024.0,10.0,1,0,1,18.454231533424846
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-11,114584628.43,2024-11-01,2024.0,11.0,1,0,1,18.556824229602064
UA6302009,Krasnokutska,Kharkivska,Kharkiv,35.13152686587296,50.036556655402414,0,14.26559276455376,0,Krasnokutska,Краснокутська,2024-12,128544740.91,2024-12-01,2024.0,12.0,1,0,1,18.671787587766886
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-01,8456882.44,2021-01-01,2021.0,1.0,0,0,0,15.95049127600413
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-02,19388066.220000003,2021-02-01,2021.0,2.0,0,0,0,16.78016834303444
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-03,29952817.76,2021-03-01,2021.0,3.0,0,0,0,17.21513399362302
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-04,42380406.48,2021-04-01,2021.0,4.0,0,0,0,17.562196725670898
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-05,52299558.88999999,2021-05-01,2021.0,5.0,0,0,0,17.772498513894583
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-06,66379716.61000001,2021-06-01,2021.0,6.0,0,0,0,18.01090211010424
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-07,77692639.74,2021-07-01,2021.0,7.0,0,0,0,18.16827109708133
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-08,89116105.94999999,2021-08-01,2021.0,8.0,0,0,0,18.30545064995302
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-09,104281556.66,2021-09-01,2021.0,9.0,0,0,0,18.46260508420225
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-10,118079673.98,2021-10-01,2021.0,10.0,0,0,0,18.586870166271996
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-11,134163303.2,2021-11-01,2021.0,11.0,0,0,0,18.714568303977376
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2021-12,152118295.74,2021-12-01,2021.0,12.0,0,0,0,18.840169044143348
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-01,9331748.05,2022-01-01,2022.0,1.0,0,0,0,16.048933020420257
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-02,21698640.46,2022-02-01,2022.0,2.0,1,1,0,16.892760211020928
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-03,28105234.39,2022-03-01,2022.0,3.0,1,1,0,17.151466429761285
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-04,32942133.020000003,2022-04-01,2022.0,4.0,1,1,0,17.31026306567906
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-05,39273831.49,2022-05-01,2022.0,5.0,1,0,1,17.486069015120513
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-06,43903694.0,2022-06-01,2022.0,6.0,1,0,1,17.597509043068346
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-07,46015965.120000005,2022-07-01,2022.0,7.0,1,0,1,17.64449898379694
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-08,51683409.7,2022-08-01,2022.0,8.0,1,0,1,17.760647411777974
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-09,56352089.34,2022-09-01,2022.0,9.0,1,0,1,17.847129893414206
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-10,63270097.98,2022-10-01,2022.0,10.0,1,0,1,17.962923405528354
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-11,70267843.32000001,2022-11-01,2022.0,11.0,1,0,1,18.067824845595226
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2022-12,86542738.58999999,2022-12-01,2022.0,12.0,1,0,1,18.276148949181596
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-01,6685835.85,2023-01-01,2023.0,1.0,1,0,1,15.715501943929485
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-02,13398499.82,2023-02-01,2023.0,2.0,1,0,1,16.41065337955773
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-03,21760189.22,2023-03-01,2023.0,3.0,1,0,1,16.895592721641748
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-04,29242055.53,2023-04-01,2023.0,4.0,1,0,1,17.191118523135955
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-05,36953830.66,2023-05-01,2023.0,5.0,1,0,1,17.425179898493667
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-06,47349143.169999994,2023-06-01,2023.0,6.0,1,0,1,17.6730593028818
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-07,57253783.16,2023-07-01,2023.0,7.0,1,0,1,17.863004297078817
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-08,65956170.65,2023-08-01,2023.0,8.0,1,0,1,18.00450101349218
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-09,75642541.57000001,2023-09-01,2023.0,9.0,1,0,1,18.141529415282662
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-10,85671395.50999999,2023-10-01,2023.0,10.0,1,0,1,18.266029564846235
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-11,92455724.67,2023-11-01,2023.0,11.0,1,0,1,18.342240446491886
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2023-12,108183755.43,2023-12-01,2023.0,12.0,1,0,1,18.49934178769081
UA6304001,Balakliiska,Kharkivska,Kharkiv,36.8412739417847,49.38911269966877,1,-34.86387976748887,31,Balakliiska,Балаклійська,2024-01,8008527.09,2024-01-01,2024.0,1.0,1,0,1,15.896017543107593
