hromada_code,hromada_name,oblast,budget_code,month,pit_total_uah
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2023-11,187614900.96
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2023-12,197883339.31
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-01,5821004.8100000005
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-02,10657281.47
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-03,15554917.280000001
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-04,21077362.42
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-05,26899099.38
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-06,33802527.0
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-07,42826295.05
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-08,52417344.82000001
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-09,64915284.54
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-10,76373088.75
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-11,84030597.72
UA59060070300012450,Бюджет Липоводолинської селищної територіальної громади,Sumy,1853200000,2024-12,93820798.15
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-01,9530967.520000001
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-02,19406943.53
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-03,31531210.959999997
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-04,40193852.989999995
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-05,47590451.400000006
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-06,56613436.63999999
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-07,64838266.06999999
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-08,75535984.81
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-09,84617194.57000001
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-10,93407779.98999998
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-11,99449183.32000001
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2023-12,111425671.73
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-01,5191870.69
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-02,13133642.49
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-03,19803595.189999998
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-04,27827009.209999997
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-05,35569740.62
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-06,44176305.199999996
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-07,52832413.71
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-08,59972110.74
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-09,71556793.65
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-10,82792058.97
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-11,93019270.34
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,1851600000,2024-12,104353555.17
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-01,5665563.609999999
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-02,12007676.74
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-03,18590931.98
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-04,25665817.83
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-05,41068109.53
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-06,49957358.580000006
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-07,56847314.03
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-08,66154431.980000004
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-09,77309388.67
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-10,88624999.11
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-11,98747660.02
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2021-12,111328747.18
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-01,7498391.600000001
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-02,19727927.56
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-03,25586007.32
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-04,30931279.74
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-05,37540849.39
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-06,44751636.080000006
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-07,53274321.510000005
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-08,62029307.120000005
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-09,69540788.32
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-10,81925691.36000001
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-11,93466241.61000001
UA59020090340091327,Бюджет Кролевецької міської територіальної громади,Sumy,18516000000,2022-12,109738874.77
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-01,4889016.37
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-02,8848238.75
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-03,12723104.450000001
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-04,21428662.349999998
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-05,25594759.49
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-06,31078606.99
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-07,35245021.77
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-08,41323080.410000004
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-09,47843978.55
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-10,57127235.470000006
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-11,63291083.480000004
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2023-12,70610768.55
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-01,3648563.06
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-02,7886890.8100000005
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-03,12007921.17
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-04,16753442.74
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-05,22402807.82
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-06,28619214.02
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-07,34338859.2
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-08,41600232.370000005
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-09,49905537.019999996
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-10,61048360.230000004
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-11,67153702.88
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,1851900000,2024-12,73880031.76
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-01,3846936.88
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-02,7684933.26
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-03,11391914.23
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-04,15953921.32
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-05,20318643.29
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-06,25250793.76
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-07,30227319.78
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-08,34938477.56
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-09,41050742.56
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-10,46524091.7
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-11,52502318.67999999
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2021-12,60092756.41
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-01,3507877.26
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-02,8027534.55
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-03,11158389.489999998
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-04,14682781.29
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-05,18063753.259999998
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-06,22181230.35
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-07,26309302.759999998
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-08,29950058.37
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-09,35148530.779999994
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-10,40682089.510000005
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-11,49760758.42000001
UA59020030050056776,Бюджет Буринської міської територіальної громади,Sumy,18519000000,2022-12,61307942.300000004
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-01,1368198.5
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-02,3757631.8900000006
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-03,5997072.64
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-04,8918970.290000001
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-05,11703988.68
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-06,14489292.979999999
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-07,17326113.9
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-08,20659653.92
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-09,25048691.3
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-10,28065243.330000002
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-11,31281897.340000004
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2021-12,36331754.14
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-01,1871786.2799999998
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-02,4184830.65
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-03,6194663.33
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-04,8468363.110000001
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-05,11893222.540000001
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-06,15290547.96
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-07,19473683.36
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-08,31102031.71
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-09,41168998.79
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-10,51153800.779999994
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-11,63784803.629999995
UA59040030080045778,Бюджет Великописарівської селищної територіальної громади,Sumy,18539000000,2022-12,78043157.5
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-01,740342.41
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-02,1461918.31
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-03,2234075.53
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-04,3132747.91
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-05,4014352.3200000003
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-06,5092318.5
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-07,6228111.0200000005
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-08,7431714.08
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-09,8791198.83
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-10,10080448.63
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-11,11893616.8
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2021-12,13720614.3
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-01,892318.09
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-02,1774949.23
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-03,2487975.15
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-04,3145043.56
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-05,3947640.5300000003
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-06,4985005.33
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-07,5858979.24
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-08,6793805.510000001
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-09,8310146.37
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-10,9376635.24
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-11,10968568.54
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,18504000000,2022-12,14395877.14
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-01,843453.0700000001
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-02,1612792.06
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-03,2408255.64
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-04,3280448.4599999995
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-05,4088204.02
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-06,5311032.050000001
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-07,6858444.180000001
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-08,7797284.57
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-09,9104005.68
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-10,10421939.78
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-11,12120857.63
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2023-12,15942434.930000002
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-01,980370.6300000001
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-02,1869317.0
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-03,2869814.39
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-04,3896479.72
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-05,4887485.77
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-06,6330652.600000001
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-07,7893899.93
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-08,9178539.649999999
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-09,12358046.01
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-10,13890651.579999998
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-11,16787762.67
UA59040070040025304,Бюджет Кириківської селищної територіальної громади,Sumy,1850400000,2024-12,18404572.78
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-01,562098.22
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-02,1508757.96
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-03,2502379.2900000005
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-04,4132508.6599999997
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-05,5006183.91
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-06,6126451.3
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-07,7042569.100000001
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-08,8339934.6899999995
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-09,9618808.46
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-10,11010429.42
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-11,12275640.380000003
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2021-12,13808298.75
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-01,1065546.39
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-02,2066911.69
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-03,2639007.09
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-04,3267019.3600000003
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-05,4215344.489999999
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-06,5558531.16
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-07,6668511.43
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-08,7975992.9
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-09,9405457.16
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-10,11628007.57
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-11,13690829.09
UA59060130040079926,Бюджет Синівської сільської територіальної громади,Sumy,18536000000,2022-12,17990527.69
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-01,972518.08
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-02,1856523.2400000002
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-03,2711973.73
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-04,3668861.11
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-05,4755821.84
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-06,6649838.340000001
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-07,7892084.13
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-08,9538354.42
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-09,11127448.67
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-10,13564241.32
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-11,16063372.63
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2023-12,18151352.130000003
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-01,1047452.01
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-02,1939874.13
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-03,2873708.27
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-04,3897609.3899999997
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-05,5045128.16
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-06,6402198.159999999
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-07,7938602.470000001
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-08,9452704.67
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-09,12221007.66
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-10,16067590.21
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-11,18172384.110000003
UA59060130050027649,Бюджет Синівської сільської територіальної громади,Sumy,1853600000,2024-12,19821693.689999998
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-01,2283361.01
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-02,6318597.6899999995
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-03,8980335.469999999
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-04,12610411.149999999
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-05,17749207.68
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-06,22462720.19
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-07,26842478.049999997
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-08,30593827.490000006
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-09,33970153.699999996
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-10,38900540.29
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-11,43595386.23
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2021-12,54094246.99
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-01,2916663.5900000003
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-02,8692281.74
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-03,12237549.24
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-04,15449719.01
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-05,18899279.9
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-06,22761784.0
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-07,26583051.36
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-08,30093701.64
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-09,34718597.39
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-10,38495188.91
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-11,44896377.84
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,18506000000,2022-12,54580265.15
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-01,4949206.42
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-02,8634202.790000001
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-03,12325772.979999999
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-04,16548761.970000003
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-05,20594160.439999998
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-06,25418728.669999998
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-07,29833026.97
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-08,35406373.32
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-09,40384072.45
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-10,45592728.31
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-11,50147161.65
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2023-12,63406380.97
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2024-01,3095858.11
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2024-02,6424713.500000001
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2024-03,10235656.73
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2024-04,14469838.44
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2024-05,19668933.7
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2024-06,24296146.39
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2024-07,29300507.75
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2024-08,34457286.84
UA59060090080050745,Бюджет Недригайлівської селищної територіальної громади,Sumy,1850600000,2024-09,41715018.64
